"","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_10"
"hlf",8.91598444241894e-07,0.10757651742047,0.590464081013446,0.8317965844903,0.76141110098807,0.59487008045412,0.437924361514378,0.316374621366196,0.228367731993119,0.16605412911651
"hltf",1.08459906316035e-08,0.0523454294943846,0.44507750451319,0.673652895457165,0.626607328530614,0.491340349812131,0.361768440045686,0.261119536582607,0.188256450238877,0.136719717371284
"hmbox1",9.99978393862553e-09,0.0539063499413488,0.466953633663279,0.705001756228099,0.654701002351477,0.512920559244457,0.377464964810137,0.272360041928143,0.196316022624826,0.142549258522068
"hmbs",7.12106688888479e-08,0.126550103377276,0.878823673077708,1.26703284984053,1.16246088236353,0.908344926771956,0.668813768497042,0.483354536995951,0.349066922730909,0.253954901637566
"hmces",2.48166697159242e-08,0.0616542719590883,0.452064251320989,0.65213414258486,0.595435241234783,0.463452379266292,0.34033331985733,0.245532616791113,0.177117378588325,0.12876315293224
"hmg20a",2.13109959986923e-07,0.0617316485516805,0.369766179708756,0.524320083218768,0.486677051363308,0.387331223662267,0.29049500221611,0.213464014593515,0.156414443819322,0.115234648785313
"hmg20b",3.71182714902613e-08,0.0696582318907936,0.523802732433084,0.771840821681631,0.713781739685998,0.559696737139228,0.41281000590531,0.298605880237068,0.215748857076131,0.15700222689828
"hmgb1",9.76355124084357e-07,0.166159277287499,1.02124450005838,1.45613222464127,1.3408013972614,1.05320167134406,0.779143562210469,0.565320586648426,0.409598155770359,0.298804530432724
"hmgb2",1.37449826781521e-08,0.0659645092256969,0.474783324405823,0.670156356530979,0.602019970052687,0.46249572400444,0.335997437807404,0.240240506825617,0.171995313593082,0.1242377905446
"hmgb3",2.67368710696794e-07,0.115186172972763,0.612824658855221,0.80098710022347,0.699320832283521,0.529902882922195,0.381951088882939,0.271727614073611,0.1938632863582,0.139678934617733
"hmgcl",6.42385986221255e-07,0.11844946996428,0.708094881279225,0.99416512059542,0.902727540930553,0.701001698797622,0.51384360286393,0.370078326520944,0.266523747946354,0.193462588094074
"hmgcr",4.32418791442808e-08,0.1044515326752,0.754566890410593,1.06695811217795,0.956126573680219,0.732298723173108,0.530528853936348,0.378432546030389,0.270390419029347,0.194983104529702
"hmgcs1",3.16525740109729e-06,0.138496556816453,0.806222182272018,1.10545038702149,0.988559900864681,0.761264978843416,0.555543168237643,0.39919159368267,0.287172746022842,0.208362415161532
"hmgcs2",2.38503261741884e-06,0.187921804484168,0.942741774682321,1.25987570253649,1.13723664709679,0.887193722815091,0.654711447368359,0.474660478293039,0.343879718324569,0.25091558840223
"hmgn1",9.60080987128805e-07,0.165738195110845,0.957778983465353,1.33090754953029,1.20031944450049,0.92770935644914,0.677743329965192,0.486920272524004,0.350019816998068,0.253704922172992
"hmgn2",4.84520231183568e-08,0.0840660302076695,0.518197252051898,0.712313059942543,0.636270902802953,0.48825557120952,0.354742584434941,0.253753132824309,0.181761913162481,0.131357840358706
"hmgn5",1.18365599487768e-06,0.131365622687518,0.773344758307459,1.08955540094819,0.990269386745817,0.769091931320131,0.56372220345529,0.40596203263639,0.292339072463359,0.212184280350271
"hmgxb3",1.9044203392814e-08,0.0481016441723211,0.34920715397782,0.486309584141032,0.431338259659588,0.328200072030937,0.236728953469982,0.16834075612264,0.120007332954636,0.0863904178967686
"hmgxb4",2.8742256007805e-07,0.0777262732131127,0.350440477539344,0.458077962266326,0.405258848124124,0.310157550877045,0.225087595041838,0.160890287180547,0.115176140281306,0.083192959161417
"hmox1",1.13874706945099e-09,0.0363703757596866,0.325188081120767,0.492191604160465,0.460421523658279,0.363831542948017,0.269943434918631,0.196193791703204,0.142308015879584,0.103896300069783
"hmox2",1.94256233423112e-08,0.103620655100826,0.823346899032095,1.19950712233178,1.09777241607643,0.854661659637482,0.627273740708707,0.452155131565581,0.325851585070572,0.236661715443808
"hn1",3.35373975446142e-06,0.165486794354929,0.736429757245723,1.01036346588911,0.926873569496794,0.729463678550731,0.541159079733372,0.393699033068854,0.285923549804766,0.209006409479603
"hn1l",1.83701334330706e-08,0.0878633099042658,0.715808354433493,1.08292548816764,1.01338659671619,0.799464410192717,0.591675441372808,0.428875396439478,0.310280779738204,0.225992019333468
"hnf1a",2.0569998389669e-08,0.0776784317885115,0.577255677079446,0.821728137244776,0.73767291803878,0.565091804317017,0.40924921782505,0.291769600121703,0.208353237753587,0.15016586609592
"hnf1aos1",6.18385749652128e-08,0.093307798931929,0.668729154373692,0.943217526793477,0.840774164431234,0.64071805305541,0.462224708038775,0.328570153358092,0.234096107989747,0.168412095118922
"hnf1b",2.06525881036055e-07,0.108097441118856,0.438015476740672,0.483730672941582,0.384611100449635,0.275839385463541,0.192036019251363,0.133467190028235,0.0936653309199269,0.0666731958587683
"hnf4a",4.2705506839449e-06,0.174793582119676,0.988939730275656,1.3633818475014,1.22430342746921,0.943341761990305,0.687517171915926,0.492989318743914,0.353818255782179,0.256115563730698
"hnf4aos",9.66337867944786e-09,0.0559704327631879,0.454274319176512,0.665046165869874,0.608225192233454,0.472414457948417,0.345788075810282,0.248601502502148,0.178730190232946,0.129532088534679
"hnmt",5.54324116323133e-07,0.121748624367833,0.630549538622059,0.860855467960233,0.775180385284827,0.599327100848445,0.437958158400844,0.314651415221468,0.226144693759094,0.163868212364674
"hnrnpa0",6.32267175789068e-07,0.137927761885295,0.787723959853292,1.09512779924871,0.98861649828398,0.765391305609229,0.560313763214461,0.403411883772478,0.290587168104071,0.211031521286638
"hnrnpa1",2.19396072607215e-07,0.137026961789066,0.907053534812366,1.28333877455137,1.16575108992549,0.905060493470866,0.6633205293074,0.477703104091402,0.34403081649877,0.249729499187893
"hnrnpa2b1",1.49195285159e-07,0.127327156474046,0.75013490986892,1.02712314995334,0.920627978521952,0.70974678536541,0.517967349938273,0.371978998905693,0.267364760462272,0.193799107725599
"hnrnpa3",9.78508360467372e-07,0.178233427000852,0.971940224965957,1.33309552147593,1.20093858928666,0.929106641314575,0.679584050938255,0.488758253362034,0.351643118765643,0.255057188058611
"hnrnpab",1.40533170339032e-06,0.133409755281988,0.674089535249373,0.921026171777103,0.83029502550387,0.643487856726161,0.471617146501713,0.339851861626108,0.2449509602626,0.177958039561341
"hnrnpc",1.60308767318452e-07,0.102028737993235,0.668825546021473,0.938176240690971,0.846208707239411,0.653720542516468,0.477474597603237,0.343039372670234,0.246626154123063,0.178800253696707
"hnrnpd",7.41182887908271e-08,0.128204237986094,0.781887484113648,1.05386477229294,0.931151785647954,0.710513478625644,0.514686782277832,0.367575607538923,0.263069085977615,0.190037227749406
"hnrnpdl",4.12051694278766e-07,0.175083385353998,1.02433112018676,1.3962039099241,1.25295461049714,0.968631425940104,0.708917423247449,0.51040711601565,0.367663229351147,0.266994947820694
"hnrnpf",1.03407934001611e-07,0.0960577292781932,0.654354535843812,0.932284465269459,0.849589516428711,0.660862574182025,0.484964994895658,0.349574520113034,0.251926709067368,0.18296808715401
